"nuts2_code,""year"",""fertility"",""density"",""GWP"",""NO2+Mean(pollutant_av)"",""O3+Mean(pollutant_av)"",""PM2.5+Mean(pollutant_av)"""
"FRD2,2017,1.91,151.6,""2440,210476"",13.6,2787.1,10.5"
"FRD2,2017,1.91,151.6,""26,247836"",13.6,2787.1,10.5"
"FRD2,2017,1.91,151.6,""3459,663465"",13.6,2787.1,10.5"
"FRD2,2017,1.91,151.6,""3603,213455"",13.6,2787.1,10.5"
"FRD2,2017,1.91,151.6,""714,6172154"",13.6,2787.1,10.5"
"FRD2,2017,1.91,151.6,""9072,958962"",13.6,2787.1,10.5"
"FRD2,2018,1.9,151.4,""1718,91214"",13.2,4086.6,11.1"
"FRD2,2018,1.9,151.4,""2325,887995"",13.2,4086.6,11.1"
"FRD2,2018,1.9,151.4,""24,49514503"",13.2,4086.6,11.1"
"FRD2,2018,1.9,151.4,""2443,179813"",13.2,4086.6,11.1"
"FRD2,2018,1.9,151.4,""3372,517597"",13.2,4086.6,11.1"
"FRD2,2018,1.9,151.4,""737,2672354"",13.2,4086.6,11.1"
"FRD2,2018,1.9,151.4,""9319,328715"",13.2,4086.6,11.1"
"FRD2,2019,1.87425,151.2,""1702,677482"",12.2,3611.8,10.2"
"FRD2,2019,1.87425,151.2,""1725,113497"",12.2,3611.8,10.2"
"FRD2,2019,1.87425,151.2,""2266,318145"",12.2,3611.8,10.2"
"FRD2,2019,1.87425,151.2,""23,75500206"",12.2,3611.8,10.2"
"FRD2,2019,1.87425,151.2,""3360,959943"",12.2,3611.8,10.2"
"FRD2,2019,1.87425,151.2,""703,6056101"",12.2,3611.8,10.2"
"FRD2,2019,1.87425,151.2,""8889,396382"",12.2,3611.8,10.2"
"FRE1,2017,1.91,328.1,""12134,39918"",17.5,2261,12.8"
"FRE1,2017,1.91,328.1,""12802,56749"",17.5,2261,12.8"
"FRE1,2017,1.91,328.1,""1381,589186"",17.5,2261,12.8"
"FRE1,2017,1.91,328.1,""2064,206109"",17.5,2261,12.8"
"FRE1,2017,1.91,328.1,""28,69742955"",17.5,2261,12.8"
"FRE1,2017,1.91,328.1,""5032,348817"",17.5,2261,12.8"
"FRE1,2017,1.91,328.1,""5409,582636"",17.5,2261,12.8"
"FRE1,2018,1.86,327.9,""12439,05457"",17.2,3881.1,13.8"
"FRE1,2018,1.86,327.9,""1422,625671"",17.2,3881.1,13.8"
"FRE1,2018,1.86,327.9,""15526,15816"",17.2,3881.1,13.8"
"FRE1,2018,1.86,327.9,""2014,388922"",17.2,3881.1,13.8"
"FRE1,2018,1.86,327.9,""26,78116774"",17.2,3881.1,13.8"
"FRE1,2018,1.86,327.9,""4733,251722"",17.2,3881.1,13.8"
"FRE1,2018,1.86,327.9,""5262,969424"",17.2,3881.1,13.8"
"FRE1,2019,1.85172,327.4,""11777,51813"",15.3,3066.5,12"
"FRE1,2019,1.85172,327.4,""1340,554859"",15.3,3066.5,12"
"FRE1,2019,1.85172,327.4,""16687,69455"",15.3,3066.5,12"
"FRE1,2019,1.85172,327.4,""1993,798889"",15.3,3066.5,12"
"FRE1,2019,1.85172,327.4,""25,97195053"",15.3,3066.5,12"
"FRE1,2019,1.85172,327.4,""4599,720267"",15.3,3066.5,12"
"FRE1,2019,1.85172,327.4,""5236,808465"",15.3,3066.5,12"
"FRE2,2017,1.92,99.6,""2631,720333"",14.5,2854.6,11.5"
"FRE2,2017,1.92,99.6,""294,2853718"",14.5,2854.6,11.5"
"FRE2,2017,1.92,99.6,""4286,637148"",14.5,2854.6,11.5"
"FRE2,2017,1.92,99.6,""44,6628011"",14.5,2854.6,11.5"
"FRE2,2017,1.92,99.6,""4801,911998"",14.5,2854.6,11.5"
"FRE2,2017,1.92,99.6,""5000,116565"",14.5,2854.6,11.5"
"FRE2,2017,1.92,99.6,""706,3362613"",14.5,2854.6,11.5"
"FRE2,2018,1.86,99.5,""192,2956481"",14,4730.2,11.9"
"FRE2,2018,1.86,99.5,""2481,115291"",14,4730.2,11.9"
"FRE2,2018,1.86,99.5,""41,68045664"",14,4730.2,11.9"
"FRE2,2018,1.86,99.5,""4181,260257"",14,4730.2,11.9"
"FRE2,2018,1.86,99.5,""4725,568678"",14,4730.2,11.9"
"FRE2,2018,1.86,99.5,""4873,91644"",14,4730.2,11.9"
"FRE2,2018,1.86,99.5,""729,629771"",14,4730.2,11.9"
"FRE2,2019,1.83999,99.4,""220,4581852"",12.3,3852.3,10.5"
"FRE2,2019,1.83999,99.4,""2421,070342"",12.3,3852.3,10.5"
"FRE2,2019,1.83999,99.4,""40,42104394"",12.3,3852.3,10.5"
"FRE2,2019,1.83999,99.4,""4137,328748"",12.3,3852.3,10.5"
"FRE2,2019,1.83999,99.4,""4454,461206"",12.3,3852.3,10.5"
"FRE2,2019,1.83999,99.4,""4856,824577"",12.3,3852.3,10.5"
"FRE2,2019,1.83999,99.4,""675,3604809"",12.3,3852.3,10.5"
"FRF1,2017,1.74,229.2,""1174,868363"",18.4,4338,11.6"
"FRF1,2017,1.74,229.2,""16,72717303"",18.4,4338,11.6"
"FRF1,2017,1.74,229.2,""2538,791436"",18.4,4338,11.6"
"FRF1,2017,1.74,229.2,""2998,915452"",18.4,4338,11.6"
"FRF1,2017,1.74,229.2,""4431,309756"",18.4,4338,11.6"
"FRF1,2017,1.74,229.2,""75,78472057"",18.4,4338,11.6"
"FRF1,2017,1.74,229.2,""802,4203304"",18.4,4338,11.6"
"FRF1,2018,1.72,230,""1222,261437"",18.6,6729.9,11.8"
"FRF1,2018,1.72,230,""15,61022133"",18.6,6729.9,11.8"
"FRF1,2018,1.72,230,""2375,704929"",18.6,6729.9,11.8"
"FRF1,2018,1.72,230,""2918,268891"",18.6,6729.9,11.8"
"FRF1,2018,1.72,230,""4624,627953"",18.6,6729.9,11.8"
"FRF1,2018,1.72,230,""783,8458268"",18.6,6729.9,11.8"
"FRF1,2018,1.72,230,""81,17226884"",18.6,6729.9,11.8"
"FRF1,2019,1.67761,230.6,""1191,241863"",17.5,5448.6,11"
"FRF1,2019,1.67761,230.6,""15,13854437"",17.5,5448.6,11"
"FRF1,2019,1.67761,230.6,""2339,694932"",17.5,5448.6,11"
"FRF1,2019,1.67761,230.6,""2904,578458"",17.5,5448.6,11"
"FRF1,2019,1.67761,230.6,""4411,696261"",17.5,5448.6,11"
"FRF1,2019,1.67761,230.6,""772,153762"",17.5,5448.6,11"
"FRF1,2019,1.67761,230.6,""89,5244638"",17.5,5448.6,11"
"FRF2,2017,1.76,51.9,""1812,876154"",13.1,3262.5,10.7"
"FRF2,2017,1.76,51.9,""2964,182945"",13.1,3262.5,10.7"
"FRF2,2017,1.76,51.9,""309,8618907"",13.1,3262.5,10.7"
"FRF2,2017,1.76,51.9,""4546,342497"",13.1,3262.5,10.7"
"FRF2,2017,1.76,51.9,""470,1530696"",13.1,3262.5,10.7"
"FRF2,2017,1.76,51.9,""4748,409037"",13.1,3262.5,10.7"
"FRF2,2017,1.76,51.9,""56,25810521"",13.1,3262.5,10.7"
"FRF2,2018,1.76,51.7,""1681,537082"",12.8,5317,10.7"
"FRF2,2018,1.76,51.7,""223,2481686"",12.8,5317,10.7"
"FRF2,2018,1.76,51.7,""2882,933889"",12.8,5317,10.7"
"FRF2,2018,1.76,51.7,""4433,537971"",12.8,5317,10.7"
"FRF2,2018,1.76,51.7,""484,6108344"",12.8,5317,10.7"
"FRF2,2018,1.76,51.7,""52,50148797"",12.8,5317,10.7"
"FRF2,2018,1.76,51.7,""5515,549515"",12.8,5317,10.7"
"FRF2,2019,1.77382,51.5,""1647,754847"",11.8,4425.3,9.4"
"FRF2,2019,1.77382,51.5,""235,4780313"",11.8,4425.3,9.4"
"FRF2,2019,1.77382,51.5,""2863,291941"",11.8,4425.3,9.4"
"FRF2,2019,1.77382,51.5,""4419,313748"",11.8,4425.3,9.4"
"FRF2,2019,1.77382,51.5,""451,4187593"",11.8,4425.3,9.4"
"FRF2,2019,1.77382,51.5,""4651,618797"",11.8,4425.3,9.4"
"FRF2,2019,1.77382,51.5,""50,91510801"",11.8,4425.3,9.4"
"FRF3,2017,1.69,99.1,""2077,283314"",14.6,3677,10.1"
"FRF3,2017,1.69,99.1,""2173,225319"",14.6,3677,10.1"
"FRF3,2017,1.69,99.1,""3182,63788"",14.6,3677,10.1"
"FRF3,2017,1.69,99.1,""5518,158018"",14.6,3677,10.1"
"FRF3,2017,1.69,99.1,""56,15581192"",14.6,3677,10.1"
"FRF3,2017,1.69,99.1,""6829,322528"",14.6,3677,10.1"
"FRF3,2017,1.69,99.1,""8111,027146"",14.6,3677,10.1"
"FRF3,2018,1.64,98.9,""2123,058247"",15.2,5668.1,10.4"
"FRF3,2018,1.64,98.9,""2148,968746"",15.2,5668.1,10.4"
"FRF3,2018,1.64,98.9,""2938,611089"",15.2,5668.1,10.4"
"FRF3,2018,1.64,98.9,""4496,458265"",15.2,5668.1,10.4"
"FRF3,2018,1.64,98.9,""52,40602528"",15.2,5668.1,10.4"
"FRF3,2018,1.64,98.9,""5376,062123"",15.2,5668.1,10.4"
"FRF3,2018,1.64,98.9,""8455,410425"",15.2,5668.1,10.4"
"FRF3,2019,1.63162,98.6,""1963,693001"",13.8,5018.1,9"
"FRF3,2019,1.63162,98.6,""2102,035607"",13.8,5018.1,9"
"FRF3,2019,1.63162,98.6,""2883,32657"",13.8,5018.1,9"
"FRF3,2019,1.63162,98.6,""4193,253422"",13.8,5018.1,9"
"FRF3,2019,1.63162,98.6,""50,82252982"",13.8,5018.1,9"
"FRF3,2019,1.63162,98.6,""5355,629285"",13.8,5018.1,9"
"FRF3,2019,1.63162,98.6,""8413,364452"",13.8,5018.1,9"
"FRG0,2017,1.88,117.1,""1485,72164"",9.2,3329.2,9.7"
"FRG0,2017,1.88,117.1,""4840,730696"",9.2,3329.2,9.7"
"FRG0,2017,1.88,117.1,""49,19749997"",9.2,3329.2,9.7"
"FRG0,2017,1.88,117.1,""5843,979138"",9.2,3329.2,9.7"
"FRG0,2017,1.88,117.1,""6132,779276"",9.2,3329.2,9.7"
"FRG0,2017,1.88,117.1,""8439,641952"",9.2,3329.2,9.7"
"FRG0,2017,1.88,117.1,""9372,66163"",9.2,3329.2,9.7"
"FRG0,2018,1.86,117.7,""1541,619266"",8.6,4639.7,9.3"
"FRG0,2018,1.86,117.7,""4191,765408"",8.6,4639.7,9.3"
"FRG0,2018,1.86,117.7,""45,91235242"",8.6,4639.7,9.3"
"FRG0,2018,1.86,117.7,""4719,666397"",8.6,4639.7,9.3"
"FRG0,2018,1.86,117.7,""5976,599012"",8.6,4639.7,9.3"
"FRG0,2018,1.86,117.7,""8222,940165"",8.6,4639.7,9.3"
"FRG0,2018,1.86,117.7,""9214,964922"",8.6,4639.7,9.3"
"FRG0,2019,1.84915,118.3,""1436,564214"",8.4,4256.5,8.8"
"FRG0,2019,1.84915,118.3,""2632,067832"",8.4,4256.5,8.8"
"FRG0,2019,1.84915,118.3,""44,52506916"",8.4,4256.5,8.8"
"FRG0,2019,1.84915,118.3,""4612,306126"",8.4,4256.5,8.8"
"FRG0,2019,1.84915,118.3,""5669,494526"",8.4,4256.5,8.8"
"FRG0,2019,1.84915,118.3,""8190,666021"",8.4,4256.5,8.8"
"FRG0,2019,1.84915,118.3,""9059,615584"",8.4,4256.5,8.8"
"FRH0,2017,1.8,121.5,""20770,6797"",8.5,2833.2,8.6"
"FRH0,2017,1.8,121.5,""2589,781885"",8.5,2833.2,8.6"
"FRH0,2017,1.8,121.5,""37,70392289"",8.5,2833.2,8.6"
"FRH0,2017,1.8,121.5,""4523,546655"",8.5,2833.2,8.6"
"FRH0,2017,1.8,121.5,""543,3863109"",8.5,2833.2,8.6"
"FRH0,2017,1.8,121.5,""5664,78418"",8.5,2833.2,8.6"
"FRH0,2017,1.8,121.5,""895,3556432"",8.5,2833.2,8.6"
"FRH0,2018,1.79,122,""20516,23835"",7.9,4252,9"
"FRH0,2018,1.79,122,""2640,235713"",7.9,4252,9"
"FRH0,2018,1.79,122,""35,18625533"",7.9,4252,9"
"FRH0,2018,1.79,122,""389,5309237"",7.9,4252,9"
"FRH0,2018,1.79,122,""4414,610967"",7.9,4252,9"
"FRH0,2018,1.79,122,""5517,419843"",7.9,4252,9"
"FRH0,2018,1.79,122,""930,5928451"",7.9,4252,9"
"FRH0,2019,1.76583,122.4,""20126,2607"",7.5,3540.9,8.4"
"FRH0,2019,1.76583,122.4,""2456,146373"",7.5,3540.9,8.4"
"FRH0,2019,1.76583,122.4,""34,12307079"",7.5,3540.9,8.4"
"FRH0,2019,1.76583,122.4,""410,9013047"",7.5,3540.9,8.4"
"FRH0,2019,1.76583,122.4,""4311,522659"",7.5,3540.9,8.4"
"FRH0,2019,1.76583,122.4,""5494,284813"",7.5,3540.9,8.4"
"FRH0,2019,1.76583,122.4,""869,6787855"",7.5,3540.9,8.4"
"FRI1,2017,1.67,82.9,""2979,099843"",10.4,3717.9,9.3"
"FRI1,2017,1.67,82.9,""420,7842494"",10.4,3717.9,9.3"
"FRI1,2017,1.67,82.9,""4307,277775"",10.4,3717.9,9.3"
"FRI1,2017,1.67,82.9,""4470,295168"",10.4,3717.9,9.3"
"FRI1,2017,1.67,82.9,""48,29482178"",10.4,3717.9,9.3"
"FRI1,2017,1.67,82.9,""7687,152344"",10.4,3717.9,9.3"
"FRI1,2017,1.67,82.9,""842,3531906"",10.4,3717.9,9.3"
"FRI1,2018,1.64,83.4,""2919,650413"",10.1,4646.4,8.7"
"FRI1,2018,1.64,83.4,""307,3626039"",10.1,4646.4,8.7"
"FRI1,2018,1.64,83.4,""4158,791452"",10.1,4646.4,8.7"
"FRI1,2018,1.64,83.4,""45,06995028"",10.1,4646.4,8.7"
"FRI1,2018,1.64,83.4,""4583,197838"",10.1,4646.4,8.7"
"FRI1,2018,1.64,83.4,""7490,565296"",10.1,4646.4,8.7"
"FRI1,2018,1.64,83.4,""879,9919281"",10.1,4646.4,8.7"
"FRI1,2019,1.64488,83.9,""2880,128174"",10,4857.3,8.2"
"FRI1,2019,1.64488,83.9,""348,3202107"",10,4857.3,8.2"
"FRI1,2019,1.64488,83.9,""4056,745712"",10,4857.3,8.2"
"FRI1,2019,1.64488,83.9,""43,70812096"",10,4857.3,8.2"
"FRI1,2019,1.64488,83.9,""4378,7572"",10,4857.3,8.2"
"FRI1,2019,1.64488,83.9,""7461,542525"",10,4857.3,8.2"
"FRI1,2019,1.64488,83.9,""823,6845975"",10,4857.3,8.2"
"FRI2,2017,1.7,43.2,""1036,448291"",9.6,3825.9,7.9"
"FRI2,2017,1.7,43.2,""131,488366"",9.6,3825.9,7.9"
"FRI2,2017,1.7,43.2,""1498,824644"",9.6,3825.9,7.9"
"FRI2,2017,1.7,43.2,""27,75021725"",9.6,3825.9,7.9"
"FRI2,2017,1.7,43.2,""2858,778574"",9.6,3825.9,7.9"
"FRI2,2017,1.7,43.2,""743,5593881"",9.6,3825.9,7.9"
"FRI2,2017,1.7,43.2,""77,36151536"",9.6,3825.9,7.9"
"FRI2,2018,1.69,43,""135,7690144"",8.7,5403.1,7.4"
"FRI2,2018,1.69,43,""1477,934336"",8.7,5403.1,7.4"
"FRI2,2018,1.69,43,""25,89720524"",8.7,5403.1,7.4"
"FRI2,2018,1.69,43,""2788,582782"",8.7,5403.1,7.4"
"FRI2,2018,1.69,43,""57,72863891"",8.7,5403.1,7.4"
"FRI2,2018,1.69,43,""744,4654427"",8.7,5403.1,7.4"
"FRI2,2018,1.69,43,""957,7942262"",8.7,5403.1,7.4"
"FRI2,2019,1.69208,42.9,""125,8800973"",8.5,5154.3,7"
"FRI2,2019,1.69208,42.9,""1459,922641"",8.5,5154.3,7"
"FRI2,2019,1.69208,42.9,""25,11469776"",8.5,5154.3,7"
"FRI2,2019,1.69208,42.9,""2779,819713"",8.5,5154.3,7"
"FRI2,2019,1.69208,42.9,""68,0014754"",8.5,5154.3,7"
"FRI2,2019,1.69208,42.9,""705,5326367"",8.5,5154.3,7"
"FRI2,2019,1.69208,42.9,""940,6049469"",8.5,5154.3,7"
"FRI3,2017,1.72,69.9,""2436,417101"",9.3,3439.6,9.4"
"FRI3,2017,1.72,69.9,""3496,457321"",9.3,3439.6,9.4"
"FRI3,2017,1.72,69.9,""3711,041771"",9.3,3439.6,9.4"
"FRI3,2017,1.72,69.9,""39,39933009"",9.3,3439.6,9.4"
"FRI3,2017,1.72,69.9,""5279,82094"",9.3,3439.6,9.4"
"FRI3,2017,1.72,69.9,""616,4688657"",9.3,3439.6,9.4"
"FRI3,2017,1.72,69.9,""8,08174833"",9.3,3439.6,9.4"
"FRI3,2018,1.69,69.9,""12,91594457"",8.1,4651.3,8.9"
"FRI3,2018,1.69,69.9,""2323,728911"",8.1,4651.3,8.9"
"FRI3,2018,1.69,69.9,""36,76845224"",8.1,4651.3,8.9"
"FRI3,2018,1.69,69.9,""3601,194466"",8.1,4651.3,8.9"
"FRI3,2018,1.69,69.9,""3627,950013"",8.1,4651.3,8.9"
"FRI3,2018,1.69,69.9,""5143,479227"",8.1,4651.3,8.9"
"FRI3,2018,1.69,69.9,""635,2175707"",8.1,4651.3,8.9"
"FRI3,2019,1.71018,70,""13,51055723"",7.9,4569,8.3"
"FRI3,2019,1.71018,70,""2269,571794"",7.9,4569,8.3"
"FRI3,2019,1.71018,70,""35,65746019"",7.9,4569,8.3"
"FRI3,2019,1.71018,70,""3509,767402"",7.9,4569,8.3"
"FRI3,2019,1.71018,70,""3592,203574"",7.9,4569,8.3"
"FRI3,2019,1.71018,70,""5122,719354"",7.9,4569,8.3"
"FRI3,2019,1.71018,70,""594,8352683"",7.9,4569,8.3"
"FRJ1,2017,1.81,103.1,""2051,231972"",14.2,5684.5,9.3"
"FRJ1,2017,1.81,103.1,""30,85696146"",14.2,5684.5,9.3"
"FRJ1,2017,1.81,103.1,""3193,632639"",14.2,5684.5,9.3"
"FRJ1,2017,1.81,103.1,""3398,370253"",14.2,5684.5,9.3"
"FRJ1,2017,1.81,103.1,""6424,661231"",14.2,5684.5,9.3"
"FRJ1,2017,1.81,103.1,""8,363709132"",14.2,5684.5,9.3"
"FRJ1,2017,1.81,103.1,""935,8830904"",14.2,5684.5,9.3"
"FRJ1,2018,1.79,103.8,""13,36656366"",13.4,6759.7,8.6"
"FRJ1,2018,1.79,103.8,""2065,71252"",13.4,6759.7,8.6"
"FRJ1,2018,1.79,103.8,""28,79649759"",13.4,6759.7,8.6"
"FRJ1,2018,1.79,103.8,""3283,634041"",13.4,6759.7,8.6"
"FRJ1,2018,1.79,103.8,""3311,151844"",13.4,6759.7,8.6"
"FRJ1,2018,1.79,103.8,""6257,601543"",13.4,6759.7,8.6"
"FRJ1,2018,1.79,103.8,""910,3128014"",13.4,6759.7,8.6"
"FRJ1,2019,1.77184,104.4,""13,98192151"",13.4,6569.2,7.9"
"FRJ1,2019,1.77184,104.4,""2029,644051"",13.4,6569.2,7.9"
"FRJ1,2019,1.77184,104.4,""27,92638536"",13.4,6569.2,7.9"
"FRJ1,2019,1.77184,104.4,""3146,674"",13.4,6569.2,7.9"
"FRJ1,2019,1.77184,104.4,""3245,517211"",13.4,6569.2,7.9"
"FRJ1,2019,1.77184,104.4,""6231,545738"",13.4,6569.2,7.9"
"FRJ1,2019,1.77184,104.4,""906,3943899"",13.4,6569.2,7.9"
"FRJ2,2017,1.71,67.1,""3514,107877"",11.8,4277.1,9.1"
"FRJ2,2017,1.71,67.1,""3814,007867"",11.8,4277.1,9.1"
"FRJ2,2017,1.71,67.1,""3935,437229"",11.8,4277.1,9.1"
"FRJ2,2017,1.71,67.1,""43,57025194"",11.8,4277.1,9.1"
"FRJ2,2017,1.71,67.1,""52,94989457"",11.8,4277.1,9.1"
"FRJ2,2017,1.71,67.1,""7776,501071"",11.8,4277.1,9.1"
"FRJ2,2017,1.71,67.1,""786,9395152"",11.8,4277.1,9.1"
"FRJ2,2018,1.68,67.5,""3621,440104"",10.6,5251.4,8.4"
"FRJ2,2018,1.68,67.5,""3742,980163"",10.6,5251.4,8.4"
"FRJ2,2018,1.68,67.5,""3816,288142"",10.6,5251.4,8.4"
"FRJ2,2018,1.68,67.5,""49,41418206"",10.6,5251.4,8.4"
"FRJ2,2018,1.68,67.5,""69,63232904"",10.6,5251.4,8.4"
"FRJ2,2018,1.68,67.5,""7579,843774"",10.6,5251.4,8.4"
"FRJ2,2018,1.68,67.5,""821,0769228"",10.6,5251.4,8.4"
"FRJ2,2019,1.65712,67.8,""3451,101002"",11.1,5495,7.9"
"FRJ2,2019,1.65712,67.8,""3710,144024"",11.1,5495,7.9"
"FRJ2,2019,1.65712,67.8,""3742,334797"",11.1,5495,7.9"
"FRJ2,2019,1.65712,67.8,""47,92108784"",11.1,5495,7.9"
"FRJ2,2019,1.65712,67.8,""72,83799968"",11.1,5495,7.9"
"FRJ2,2019,1.65712,67.8,""7551,682336"",11.1,5495,7.9"
"FRJ2,2019,1.65712,67.8,""768,317545"",11.1,5495,7.9"
"FRK1,2017,1.76,52.4,""1424,931867"",11.4,4417,8.1"
"FRK1,2017,1.76,52.4,""1908,594953"",11.4,4417,8.1"
"FRK1,2017,1.76,52.4,""2660,307165"",11.4,4417,8.1"
"FRK1,2017,1.76,52.4,""41,22732768"",11.4,4417,8.1"
"FRK1,2017,1.76,52.4,""4547,029083"",11.4,4417,8.1"
"FRK1,2017,1.76,52.4,""481,9589842"",11.4,4417,8.1"
"FRK1,2017,1.76,52.4,""832,6399374"",11.4,4417,8.1"
"FRK1,2018,1.76,52.5,""1456,528169"",10.7,6238.3,7.6"
"FRK1,2018,1.76,52.5,""1774,941729"",10.7,6238.3,7.6"
"FRK1,2018,1.76,52.5,""2612,89454"",10.7,6238.3,7.6"
"FRK1,2018,1.76,52.5,""38,47438587"",10.7,6238.3,7.6"
"FRK1,2018,1.76,52.5,""4434,567375"",10.7,6238.3,7.6"
"FRK1,2018,1.76,52.5,""496,7946967"",10.7,6238.3,7.6"
"FRK1,2018,1.76,52.5,""529,8163461"",10.7,6238.3,7.6"
"FRK1,2019,1.72762,52.6,""1389,840432"",10.4,6105.7,6.9"
"FRK1,2019,1.72762,52.6,""1743,074806"",10.4,6105.7,6.9"
"FRK1,2019,1.72762,52.6,""2579,553921"",10.4,6105.7,6.9"
"FRK1,2019,1.72762,52.6,""37,3118475"",10.4,6105.7,6.9"
"FRK1,2019,1.72762,52.6,""4420,117172"",10.4,6105.7,6.9"
"FRK1,2019,1.72762,52.6,""467,0898504"",10.4,6105.7,6.9"
"FRK1,2019,1.72762,52.6,""646,743497"",10.4,6105.7,6.9"
"FRK2,2017,1.9,149.3,""11458,67082"",18.7,5287.7,11.1"
"FRK2,2017,1.9,149.3,""2106,747063"",18.7,5287.7,11.1"
"FRK2,2017,1.9,149.3,""3255,656584"",18.7,5287.7,11.1"
"FRK2,2017,1.9,149.3,""632,6544242"",18.7,5287.7,11.1"
"FRK2,2017,1.9,149.3,""66,33448721"",18.7,5287.7,11.1"
"FRK2,2017,1.9,149.3,""8619,811035"",18.7,5287.7,11.1"
"FRK2,2017,1.9,149.3,""9600,327132"",18.7,5287.7,11.1"
"FRK2,2018,1.88,150.2,""11166,61297"",17,6742.6,10"
"FRK2,2018,1.88,150.2,""2177,784086"",17,6742.6,10"
"FRK2,2018,1.88,150.2,""3196,205066"",17,6742.6,10"
"FRK2,2018,1.88,150.2,""440,2393098"",17,6742.6,10"
"FRK2,2018,1.88,150.2,""61,90502274"",17,6742.6,10"
"FRK2,2018,1.88,150.2,""8193,283873"",17,6742.6,10"
"FRK2,2018,1.88,150.2,""9755,755471"",17,6742.6,10"
"FRK2,2019,1.86726,150.9,""11125,46774"",16,6116.8,9.1"
"FRK2,2019,1.86726,150.9,""2045,731376"",16,6116.8,9.1"
"FRK2,2019,1.86726,150.9,""3149,012859"",16,6116.8,9.1"
"FRK2,2019,1.86726,150.9,""519,5766526"",16,6116.8,9.1"
"FRK2,2019,1.86726,150.9,""60,03450647"",16,6116.8,9.1"
"FRK2,2019,1.86726,150.9,""8080,714045"",16,6116.8,9.1"
"FRK2,2019,1.86726,150.9,""9346,844505"",16,6116.8,9.1"
"FRL0,2017,1.98,161.4,""1713,778359"",21,7228,11.6"
"FRL0,2017,1.98,161.4,""1905,84663"",21,7228,11.6"
"FRL0,2017,1.98,161.4,""36,79935693"",21,7228,11.6"
"FRL0,2017,1.98,161.4,""6092,55576"",21,7228,11.6"
"FRL0,2017,1.98,161.4,""7034,755553"",21,7228,11.6"
"FRL0,2017,1.98,161.4,""8205,740025"",21,7228,11.6"
"FRL0,2017,1.98,161.4,""9314,516577"",21,7228,11.6"
"FRL0,2018,1.96,162,""1668,233791"",18.6,7679.3,11.3"
"FRL0,2018,1.96,162,""1957,006064"",18.6,7679.3,11.3"
"FRL0,2018,1.96,162,""34,34209147"",18.6,7679.3,11.3"
"FRL0,2018,1.96,162,""5365,126992"",18.6,7679.3,11.3"
"FRL0,2018,1.96,162,""5727,332998"",18.6,7679.3,11.3"
"FRL0,2018,1.96,162,""6852,956401"",18.6,7679.3,11.3"
"FRL0,2018,1.96,162,""9328,870881"",18.6,7679.3,11.3"
"FRL0,2019,1.95207,162.4,""1721,706661"",18.7,7437.7,10.4"
"FRL0,2019,1.95207,162.4,""1832,906913"",18.7,7437.7,10.4"
"FRL0,2019,1.95207,162.4,""33,30441411"",18.7,7437.7,10.4"
"FRL0,2019,1.95207,162.4,""5318,870859"",18.7,7437.7,10.4"
"FRL0,2019,1.95207,162.4,""5624,45829"",18.7,7437.7,10.4"
"FRL0,2019,1.95207,162.4,""6825,330582"",18.7,7437.7,10.4"
"FRL0,2019,1.95207,162.4,""8922,851366"",18.7,7437.7,10.4"
"FRM0,2017,1.45,38.8,""145,9386686"",8.9,7105.4,8"
"FRM0,2017,1.45,38.8,""170,8625918"",8.9,7105.4,8"
"FRM0,2017,1.45,38.8,""426,726273"",8.9,7105.4,8"
"FRM0,2017,1.45,38.8,""8,719388695"",8.9,7105.4,8"
"FRM0,2017,1.45,38.8,""809,6000281"",8.9,7105.4,8"
"FRM0,2017,1.45,38.8,""865,8437809"",8.9,7105.4,8"
"FRM0,2017,1.45,38.8,""88,465224"",8.9,7105.4,8"
"FRM0,2018,1.42,39.2,""144,631658"",9.6,6289.6,8.4"
"FRM0,2018,1.42,39.2,""177,7516157"",9.6,6289.6,8.4"
"FRM0,2018,1.42,39.2,""416,923683"",9.6,6289.6,8.4"
"FRM0,2018,1.42,39.2,""594,1009814"",9.6,6289.6,8.4"
"FRM0,2018,1.42,39.2,""789,2053429"",9.6,6289.6,8.4"
"FRM0,2018,1.42,39.2,""8,137154264"",9.6,6289.6,8.4"
"FRM0,2018,1.42,39.2,""93,06849804"",9.6,6289.6,8.4"
"FRM0,2019,1.42958,39.6,""143,614609"",8.9,6779.7,8.7"
"FRM0,2019,1.42958,39.6,""166,3064645"",8.9,6779.7,8.7"
"FRM0,2019,1.42958,39.6,""409,7184369"",8.9,6779.7,8.7"
"FRM0,2019,1.42958,39.6,""654,3896898"",8.9,6779.7,8.7"
"FRM0,2019,1.42958,39.6,""7,891282786"",8.9,6779.7,8.7"
"FRM0,2019,1.42958,39.6,""786,4665898"",8.9,6779.7,8.7"
"FRM0,2019,1.42958,39.6,""85,48709174"",8.9,6779.7,8.7"
"HR03,2017,1.39,56.4,""1085,408934"",12.6,8196,11.6"
"HR03,2017,1.39,56.4,""1247,057288"",12.6,8196,11.6"
"HR03,2017,1.39,56.4,""2849,329445"",12.6,8196,11.6"
"HR03,2017,1.39,56.4,""3171,320239"",12.6,8196,11.6"
"HR03,2017,1.39,56.4,""34,80272746"",12.6,8196,11.6"
"HR03,2017,1.39,56.4,""542,9391222"",12.6,8196,11.6"
